0 SpO2 Coeff  0 0 0 0  FFD7FBDD  0AB61FE
Ver: 0 33 12 0
rd algo size: 1 33 
rd algo size: 1 33 
rd algo size: 1 33 
rd algo size: 1 33 
sens+algo 
1.2 Status: 0
1.5 Status: 0
1.6 Status: 0
1.7 Status: 0
1.8 Status: 0
map leds to slots 0
map HR to slots/PDs 0
map SpO2 to slots/PDs 0
1.14 status: 0
1.31 part id afe 0 25
1.32 who accel 0 1b
124327,13414,414511,422631,-165,-444,899,780,100,0,0,0,0,3,
124618,13337,415019,423581,-163,-442,902,780,100,0,0,0,0,3,
124949,13308,415351,424266,-163,-442,902,780,100,0,0,0,0,3,
125115,13297,415480,424588,-163,-442,902,780,100,0,0,0,0,3,
125366,13298,415798,425097,-163,-442,902,780,100,0,0,0,0,3,
125776,13324,416253,425825,-163,-442,902,780,100,0,0,0,0,3,
126290,13370,416824,426652,-163,-439,903,780,100,0,0,0,0,3,
126816,13435,417413,427419,-163,-439,903,780,100,0,0,0,0,3,
127316,13504,417851,428056,-163,-439,903,780,100,0,0,0,0,3,
127813,13585,418295,428669,-163,-439,903,780,100,0,0,0,0,3,
128307,13665,418685,429212,-163,-439,903,780,100,0,0,0,0,3,
128774,13749,419014,429674,-165,-441,902,780,100,0,0,0,0,3,
129217,13841,419272,430088,-165,-441,902,780,100,0,0,0,0,3,
129650,13940,419553,430488,-165,-441,902,780,100,0,0,0,0,3,
130069,14037,419856,430886,-165,-441,902,780,100,0,0,0,0,3,
130480,14133,420132,431254,-165,-441,902,780,100,0,0,0,0,3,
130881,14224,420387,431623,-164,-442,899,780,100,0,0,0,0,3,
131251,14305,420552,431858,-164,-442,899,780,100,0,0,0,0,3,
131157,14289,419433,430399,-164,-442,899,780,100,0,0,0,0,3,
128911,14140,416037,425910,-164,-442,899,780,100,0,0,0,0,3,
126655,13879,414736,423626,-164,-442,899,780,100,0,0,0,0,3,
125624,13598,414457,423004,-164,-441,901,780,100,0,0,0,0,3,
124940,13352,414312,422728,-164,-441,901,780,100,0,0,0,0,3,
124515,13160,414345,422779,-164,-441,901,780,100,0,0,0,0,3,
124711,13071,414875,423729,-164,-441,901,780,100,0,0,0,0,3,
125142,13051,415472,424721,-164,-441,901,780,100,0,0,0,0,3,
125401,13057,415744,425181,-166,-441,901,790,100,0,0,0,0,3,
125658,13066,416051,425673,-166,-441,901,790,100,0,0,0,0,3,
126061,13095,416626,426425,-166,-441,901,790,100,0,0,0,0,3,
126542,13142,417246,427219,-166,-441,901,790,100,0,0,0,0,3,
127024,13204,417744,427893,-166,-441,901,790,100,0,0,0,0,3,
127506,13276,418224,428516,-164,-440,900,790,100,0,0,0,0,3,
127974,13353,418614,429051,-164,-440,900,790,100,0,0,0,0,3,
128440,13433,418969,429579,-164,-440,900,790,100,0,0,0,0,3,
128910,13521,419383,430122,-164,-440,900,790,100,0,0,0,0,3,
129344,13608,419718,430592,-164,-440,900,790,100,0,0,0,0,3,
129765,13698,420077,431052,-165,-440,901,790,100,0,0,0,0,3,
130174,13784,420418,431484,-165,-440,901,790,100,0,0,0,0,3,
130547,13873,420681,431818,-165,-440,901,790,100,0,0,0,0,3,
130906,13966,420910,432148,-165,-440,901,790,100,0,0,0,0,3,
131287,14056,421156,432498,-165,-440,901,790,100,0,0,0,0,3,
131617,14134,421291,432610,-162,-439,904,790,100,0,0,0,0,3,
131287,14103,419589,430528,-162,-439,904,790,100,0,0,0,0,3,
128785,13946,416039,425880,-162,-439,904,790,100,0,0,0,0,3,
126747,13684,414903,423828,-162,-439,904,790,100,0,0,0,0,3,
125812,13421,414619,423291,-162,-439,904,790,100,0,0,0,0,3,
125203,13201,414523,423065,-165,-440,903,790,100,0,0,0,0,3,
124847,13034,414584,423179,-165,-440,903,790,100,0,0,0,0,3,
125054,12961,415133,424108,-165,-440,903,790,100,0,0,0,0,3,
125400,12943,415633,424973,-165,-440,903,790,100,0,0,0,0,3,
